len,count,word,sentiment,topic
2.0,17519,本周,2.0,
2.0,17431,传统,2.0, 
2.0,17423,实际,2.0,
2.0,17404,核心,3.0,
2.0,17288,正在,3.0,
2.0,17275,京东,2.0,
1.0,17264,较,2.0, 
2.0,17239,低迷,1.0,1.0
2.0,17233,大会,,
3.0,17231,开发商,,
2.0,17208,媒体,2.0,
2.0,17203,全资,2.0,4.0
2.0,17168,绿色,2.0, 
2.0,17164,亿股,3.0,3
2.0,17155,抄底,1.0,
1.0,17142,建,2.0, 
2.0,17137,新政,,
2.0,17137,客户,2.0,1.0
1.0,17123,破,1.0,
2.0,17091,保利,,
2.0,17074,解禁,3.0,2
2.0,17041,时间,2.0, 
2.0,17035,扭亏,3.0,1
2.0,17031,一带,,
2.0,16996,装备,2.0,
2.0,16994,原因,2.0, 
1.0,16942,存,2.0, 
2.0,16941,预亏,1.0,1.0
2.0,16878,消息,2.0,1
2.0,16852,操作,,
2.0,16851,金额,3.0,3
2.0,16837,三成,2.0,
2.0,16813,严重,1.0,1
1.0,16802,网,,
2.0,16796,周五,,
2.0,16790,扩大,3.0,4.0
3.0,16776,再融资,3.0,3
2.0,16773,再现,3.0,1
2.0,16767,打开,2.0,
2.0,16756,应对,2.0,
2.0,16691,周四,,
2.0,16675,周二,,
2.0,16657,云南,2.0,1
2.0,16635,问询,2.0,
2.0,16627,新增,3.0,
2.0,16622,应用,2.0,2
2.0,16619,风电,2.0,
2.0,16598,潜力,2.0,
2.0,16596,六成,2.0,
2.0,16576,进口,2.0,1
1.0,16559,案,2.0,
2.0,16523,游资,2.0,3.0
2.0,16497,华润,2.0, 
2.0,16489,支撑,3.0, 
2.0,16480,危机,1.0,
2.0,16452,原油,,
2.0,16449,运营,3.0,4
2.0,16440,美的,2.0, 
2.0,16411,H股,,
2.0,16406,煤价,,
2.0,16388,建筑,2.0,
2.0,16349,营销,2.0,1
2.0,16343,债券,2.0,3
2.0,16332,六大,,
1.0,16305,签,2.0,
2.0,16298,核电,3.0,2
2.0,16295,逆市,1.0,3
1.0,16289,打,2.0, 
4.0,16274,股东大会,2.0,4
2.0,16239,不足,1.0,
2.0,16231,联网,2.0,2.0
2.0,16229,牵手,3.0,4
2.0,16218,教育,2.0,1
2.0,16218,走高,1.0,3
1.0,16195,吨,2.0,1
1.0,16180,房,,
2.0,16178,实力,2.0,1.0
2.0,16142,关联,2.0,4.0
2.0,16095,审核,2.0,4
2.0,16083,周三,,
2.0,16073,国产,2.0,
2.0,16061,引领,3.0,2.0
2.0,16054,航天,2.0,4
2.0,16015,阶段,2.0, 
2.0,16004,要求,2.0,
2.0,15930,药品,2.0,
2.0,15928,认购,3.0,4
1.0,15921,类,2.0, 
2.0,15912,四成,2.0,
2.0,15875,七成,2.0, 
2.0,15841,商品,,
1.0,15840,说,2.0,
1.0,15837,跑,2.0, 
2.0,15826,纸业,2.0, 
1.0,15806,线,2.0, 
2.0,15793,提高,3.0,1.0
1.0,15780,过,2.0,
1.0,15742,借,2.0,
2.0,15726,小幅,2.0,1
2.0,15725,发电,2.0,1
1.0,15724,号,2.0,
2.0,15723,一线,3.0,2
2.0,15695,百货,,
2.0,15680,两年,2.0,
2.0,15663,赚钱,3.0,1
2.0,15662,凸显,3.0,
1.0,15623,掀,,
1.0,15620,曝,2.0, 
2.0,15582,低估,,
2.0,15578,分红,3.0,1
2.0,15571,出资,2.0,3.0
2.0,15565,回调,,
2.0,15547,高位,3.0,1
2.0,15547,蓝筹,,
2.0,15540,区域,2.0,
2.0,15529,接盘,1.0,3
2.0,15519,融合,2.0,
2.0,15506,担保,2.0,4
